pic_mean,pic_origin,RT,S,R,AC,s
5.487804878,NAPS,1.592,pleasant,unpleasant,0,39 Turkey
5.487804878,NAPS,1.136,pleasant,pleasant,1,11 Turkey
5.487804878,NAPS,1.159,pleasant,unpleasant,0,2 Turkey
5.487804878,NAPS,1.664,pleasant,unpleasant,0,15 Turkey
5.487804878,NAPS,5.155,pleasant,unpleasant,0,75 Turkey
5.487804878,NAPS,1.115,pleasant,unpleasant,0,49 Turkey
5.487804878,NAPS,4.321,pleasant,unpleasant,0,61 Turkey
5.487804878,NAPS,3.458,pleasant,unpleasant,0,9 Turkey
5.487804878,NAPS,1.504,pleasant,unpleasant,0,69 Turkey
5.487804878,NAPS,5.738,pleasant,pleasant,1,65 Turkey
5.487804878,NAPS,1.679,pleasant,unpleasant,0,35 Turkey
5.487804878,NAPS,4.425,pleasant,unpleasant,0,41 Turkey
5.487804878,NAPS,3.684,pleasant,pleasant,1,47 Turkey
5.487804878,NAPS,1.21,pleasant,pleasant,1,19 Turkey
5.487804878,NAPS,1.342,pleasant,pleasant,1,17 Turkey
5.487804878,NAPS,2.452,pleasant,pleasant,1,13 Turkey
5.487804878,NAPS,3.104,pleasant,unpleasant,0,53 Turkey
5.487804878,NAPS,4.024,pleasant,pleasant,1,51 Turkey
5.487804878,NAPS,1.86,pleasant,unpleasant,0,77 Turkey
5.487804878,NAPS,1.674,pleasant,pleasant,1,45 Turkey
5.487804878,NAPS,2.972,pleasant,unpleasant,0,1 Turkey
5.487804878,NAPS,1.577,pleasant,unpleasant,0,57 Turkey
5.487804878,NAPS,1.012,pleasant,unpleasant,0,27 Turkey
5.487804878,NAPS,1.723,pleasant,pleasant,1,29 Turkey
5.487804878,NAPS,3.042,pleasant,pleasant,1,3 Turkey
5.487804878,NAPS,4.263,pleasant,pleasant,1,23 Turkey
5.487804878,NAPS,2.312,pleasant,pleasant,1,63 Turkey
5.487804878,NAPS,1.254,pleasant,pleasant,1,67 Turkey
5.487804878,NAPS,2.302,pleasant,pleasant,1,37 Turkey
5.487804878,NAPS,1.366,pleasant,pleasant,1,43 Turkey
5.487804878,NAPS,0.869,pleasant,pleasant,1,73 Turkey
5.487804878,NAPS,2.499,pleasant,pleasant,1,31 Turkey
5.487804878,NAPS,1.857,pleasant,unpleasant,0,55 Turkey
5.487804878,NAPS,1.946,pleasant,pleasant,1,21 Turkey
5.487804878,NAPS,1.489,pleasant,pleasant,1,71 Turkey
4.731707317,NAPS,1.21,pleasant,pleasant,1,3 Turkey
4.731707317,NAPS,3.444,pleasant,unpleasant,0,57 Turkey
4.731707317,NAPS,1.477,pleasant,pleasant,1,19 Turkey
4.731707317,NAPS,0.97,pleasant,pleasant,1,77 Turkey
4.731707317,NAPS,5.499,pleasant,pleasant,1,51 Turkey
4.731707317,NAPS,2.444,pleasant,pleasant,1,43 Turkey
4.731707317,NAPS,4.113,pleasant,unpleasant,0,37 Turkey
4.731707317,NAPS,2.755,pleasant,unpleasant,0,75 Turkey
4.731707317,NAPS,4.004,pleasant,unpleasant,0,31 Turkey
4.731707317,NAPS,2.454,pleasant,pleasant,1,15 Turkey
4.731707317,NAPS,1.05,pleasant,pleasant,1,27 Turkey
4.731707317,NAPS,2.681,pleasant,pleasant,1,9 Turkey
4.731707317,NAPS,3.823,pleasant,unpleasant,0,67 Turkey
4.731707317,NAPS,6.019,pleasant,pleasant,1,29 Turkey
4.731707317,NAPS,5.779,pleasant,pleasant,1,79 Turkey
4.731707317,NAPS,1.673,pleasant,pleasant,1,45 Turkey
4.731707317,NAPS,2.056,pleasant,pleasant,1,55 Turkey
4.731707317,NAPS,1.681,pleasant,pleasant,1,17 Turkey
4.731707317,NAPS,5.034,pleasant,unpleasant,0,7 Turkey
4.731707317,NAPS,2.051,pleasant,pleasant,1,35 Turkey
4.731707317,NAPS,1.219,pleasant,pleasant,1,11 Turkey
4.731707317,NAPS,1.076,pleasant,unpleasant,0,73 Turkey
4.731707317,NAPS,0.953,pleasant,unpleasant,0,13 Turkey
4.731707317,NAPS,3.969,pleasant,pleasant,1,25 Turkey
4.731707317,NAPS,4.996,pleasant,unpleasant,0,47 Turkey
4.731707317,NAPS,1.516,pleasant,pleasant,1,39 Turkey
4.731707317,NAPS,3.327,pleasant,unpleasant,0,69 Turkey
4.731707317,NAPS,1.827,pleasant,unpleasant,0,71 Turkey
4.731707317,NAPS,1.879,pleasant,pleasant,1,49 Turkey
4.731707317,NAPS,7.191,pleasant,unpleasant,0,65 Turkey
4.731707317,NAPS,2.105,pleasant,pleasant,1,2 Turkey
4.731707317,NAPS,2.666,pleasant,pleasant,1,21 Turkey
4.731707317,NAPS,2.958,pleasant,unpleasant,0,63 Turkey
4.731707317,NAPS,2.606,pleasant,unpleasant,0,53 Turkey
4.731707317,NAPS,3.503,pleasant,pleasant,1,61 Turkey
5.195121951,NAPS,1.656,pleasant,pleasant,1,33 Turkey
5.195121951,NAPS,1.962,pleasant,pleasant,1,67 Turkey
5.195121951,NAPS,1.17,pleasant,pleasant,1,15 Turkey
5.195121951,NAPS,2.018,pleasant,unpleasant,0,29 Turkey
5.195121951,NAPS,1.297,pleasant,pleasant,1,63 Turkey
5.195121951,NAPS,3.189,pleasant,pleasant,1,75 Turkey
5.195121951,NAPS,3.162,pleasant,pleasant,1,17 Turkey
5.195121951,NAPS,1.259,pleasant,pleasant,1,27 Turkey
5.195121951,NAPS,1.508,pleasant,pleasant,1,57 Turkey
5.195121951,NAPS,0.996,pleasant,pleasant,1,39 Turkey
5.195121951,NAPS,1.052,pleasant,pleasant,1,55 Turkey
5.195121951,NAPS,0.674,pleasant,unpleasant,0,49 Turkey
5.195121951,NAPS,1.302,pleasant,unpleasant,0,69 Turkey
5.195121951,NAPS,0.904,pleasant,pleasant,1,13 Turkey
5.195121951,NAPS,1.444,pleasant,pleasant,1,1 Turkey
5.195121951,NAPS,1.221,pleasant,pleasant,1,19 Turkey
5.195121951,NAPS,1.245,pleasant,pleasant,1,43 Turkey
5.195121951,NAPS,2.396,pleasant,unpleasant,0,73 Turkey
5.195121951,NAPS,3.067,pleasant,pleasant,1,37 Turkey
5.195121951,NAPS,1.221,pleasant,pleasant,1,35 Turkey
5.195121951,NAPS,1.592,pleasant,pleasant,1,51 Turkey
5.195121951,NAPS,1.167,pleasant,pleasant,1,9 Turkey
5.195121951,NAPS,3.071,pleasant,unpleasant,0,47 Turkey
5.195121951,NAPS,2.05,pleasant,pleasant,1,3 Turkey
5.195121951,NAPS,0.89,pleasant,pleasant,1,21 Turkey
5.195121951,NAPS,0.88,pleasant,unpleasant,0,2 Turkey
5.195121951,NAPS,4.328,pleasant,pleasant,1,31 Turkey
5.195121951,NAPS,2.159,pleasant,pleasant,1,53 Turkey
5.195121951,NAPS,2.41,pleasant,unpleasant,0,41 Turkey
5.195121951,NAPS,0.971,pleasant,pleasant,1,71 Turkey
5.195121951,NAPS,2.415,pleasant,pleasant,1,65 Turkey
5.195121951,NAPS,2.851,pleasant,pleasant,1,23 Turkey
5.195121951,NAPS,2.103,pleasant,unpleasant,0,61 Turkey
5.195121951,NAPS,4.475,pleasant,pleasant,1,79 Turkey
5.195121951,NAPS,1.317,pleasant,pleasant,1,45 Turkey
5.195121951,NAPS,2.713,pleasant,pleasant,1,11 Turkey
5.195121951,NAPS,1.991,pleasant,pleasant,1,77 Turkey
5.097560976,NAPS,3.477,pleasant,pleasant,1,31 Turkey
5.097560976,NAPS,3.175,pleasant,pleasant,1,33 Turkey
5.097560976,NAPS,2.837,pleasant,pleasant,1,79 Turkey
5.097560976,NAPS,4.069,pleasant,unpleasant,0,55 Turkey
5.097560976,NAPS,2.116,pleasant,pleasant,1,35 Turkey
5.097560976,NAPS,1.542,pleasant,pleasant,1,65 Turkey
5.097560976,NAPS,2.102,pleasant,unpleasant,0,15 Turkey
5.097560976,NAPS,4.522,pleasant,pleasant,1,17 Turkey
5.097560976,NAPS,1.253,pleasant,pleasant,1,11 Turkey
5.097560976,NAPS,1.463,pleasant,pleasant,1,21 Turkey
5.097560976,NAPS,4.743,pleasant,pleasant,1,51 Turkey
5.097560976,NAPS,2.268,pleasant,pleasant,1,63 Turkey
5.097560976,NAPS,1.154,pleasant,unpleasant,0,73 Turkey
5.097560976,NAPS,2.173,pleasant,pleasant,1,45 Turkey
5.097560976,NAPS,3.497,pleasant,pleasant,1,37 Turkey
5.097560976,NAPS,1.283,pleasant,pleasant,1,2 Turkey
5.097560976,NAPS,1.889,pleasant,pleasant,1,67 Turkey
5.097560976,NAPS,2.614,pleasant,pleasant,1,29 Turkey
5.097560976,NAPS,1.17,pleasant,unpleasant,0,71 Turkey
5.097560976,NAPS,1.488,pleasant,pleasant,1,43 Turkey
5.097560976,NAPS,5.068,pleasant,pleasant,1,23 Turkey
5.097560976,NAPS,1.978,pleasant,pleasant,1,19 Turkey
5.097560976,NAPS,1.304,pleasant,pleasant,1,27 Turkey
5.097560976,NAPS,3.72,pleasant,pleasant,1,75 Turkey
5.097560976,NAPS,1.599,pleasant,pleasant,1,13 Turkey
5.097560976,NAPS,4.251,pleasant,pleasant,1,47 Turkey
5.097560976,NAPS,2.543,pleasant,unpleasant,0,49 Turkey
5.097560976,NAPS,4.985,pleasant,unpleasant,0,57 Turkey
5.097560976,NAPS,2.765,pleasant,pleasant,1,41 Turkey
5.097560976,NAPS,1.855,pleasant,unpleasant,0,61 Turkey
5.097560976,NAPS,0.733,pleasant,unpleasant,0,69 Turkey
5.097560976,NAPS,1.205,pleasant,unpleasant,0,77 Turkey
5.097560976,NAPS,2.473,pleasant,pleasant,1,53 Turkey
5.097560976,NAPS,3.464,pleasant,pleasant,1,1 Turkey
5.097560976,NAPS,2.195,pleasant,pleasant,1,3 Turkey
5.097560976,NAPS,1.707,pleasant,pleasant,1,9 Turkey
0.902439024,NAPS,1.049,unpleasant,unpleasant,1,15 Turkey
0.902439024,NAPS,1.772,unpleasant,unpleasant,1,53 Turkey
0.902439024,NAPS,0.932,unpleasant,unpleasant,1,11 Turkey
0.902439024,NAPS,1.783,unpleasant,unpleasant,1,65 Turkey
0.902439024,NAPS,0.671,unpleasant,unpleasant,1,27 Turkey
0.902439024,NAPS,1.41,unpleasant,unpleasant,1,55 Turkey
0.902439024,NAPS,1.032,unpleasant,unpleasant,1,33 Turkey
0.902439024,NAPS,2.311,unpleasant,unpleasant,1,79 Turkey
0.902439024,NAPS,1.448,unpleasant,pleasant,0,31 Turkey
0.902439024,NAPS,1.112,unpleasant,unpleasant,1,35 Turkey
0.902439024,NAPS,1.414,unpleasant,unpleasant,1,29 Turkey
0.902439024,NAPS,1.17,unpleasant,unpleasant,1,1 Turkey
0.902439024,NAPS,2.911,unpleasant,unpleasant,1,47 Turkey
0.902439024,NAPS,1.817,unpleasant,unpleasant,1,69 Turkey
0.902439024,NAPS,1.025,unpleasant,unpleasant,1,13 Turkey
0.902439024,NAPS,1.952,unpleasant,unpleasant,1,25 Turkey
0.902439024,NAPS,1.581,unpleasant,unpleasant,1,23 Turkey
0.902439024,NAPS,1.118,unpleasant,unpleasant,1,41 Turkey
0.902439024,NAPS,1.786,unpleasant,unpleasant,1,3 Turkey
0.902439024,NAPS,2.865,unpleasant,unpleasant,1,39 Turkey
0.902439024,NAPS,2.089,unpleasant,unpleasant,1,37 Turkey
0.902439024,NAPS,4.101,unpleasant,unpleasant,1,57 Turkey
0.902439024,NAPS,0.928,unpleasant,unpleasant,1,73 Turkey
0.902439024,NAPS,2.447,unpleasant,unpleasant,1,67 Turkey
0.902439024,NAPS,2.969,unpleasant,unpleasant,1,63 Turkey
0.902439024,NAPS,1.112,unpleasant,unpleasant,1,9 Turkey
0.902439024,NAPS,1.958,unpleasant,unpleasant,1,45 Turkey
0.902439024,NAPS,3.189,unpleasant,unpleasant,1,7 Turkey
0.902439024,NAPS,1.955,unpleasant,unpleasant,1,21 Turkey
0.902439024,NAPS,1.714,unpleasant,unpleasant,1,61 Turkey
0.902439024,NAPS,1.257,unpleasant,unpleasant,1,2 Turkey
0.902439024,NAPS,0.609,unpleasant,unpleasant,1,77 Turkey
0.902439024,NAPS,1.952,unpleasant,unpleasant,1,19 Turkey
0.902439024,NAPS,2.396,unpleasant,unpleasant,1,51 Turkey
0.902439024,NAPS,1.493,unpleasant,unpleasant,1,43 Turkey
0.902439024,NAPS,2.476,unpleasant,unpleasant,1,17 Turkey
0.902439024,NAPS,0.717,unpleasant,unpleasant,1,71 Turkey
0.902439024,NAPS,1.706,unpleasant,unpleasant,1,49 Turkey
0.902439024,NAPS,0.843,unpleasant,unpleasant,1,75 Turkey
1.414634146,NAPS,1.147,unpleasant,pleasant,0,11 Turkey
1.414634146,NAPS,1.448,unpleasant,unpleasant,1,71 Turkey
1.414634146,NAPS,2.643,unpleasant,unpleasant,1,29 Turkey
1.414634146,NAPS,1.498,unpleasant,unpleasant,1,3 Turkey
1.414634146,NAPS,3.239,unpleasant,unpleasant,1,1 Turkey
1.414634146,NAPS,1.161,unpleasant,unpleasant,1,49 Turkey
1.414634146,NAPS,3.313,unpleasant,unpleasant,1,67 Turkey
1.414634146,NAPS,2.456,unpleasant,unpleasant,1,23 Turkey
1.414634146,NAPS,2.372,unpleasant,unpleasant,1,41 Turkey
1.414634146,NAPS,1.541,unpleasant,unpleasant,1,15 Turkey
1.414634146,NAPS,1.58,unpleasant,unpleasant,1,27 Turkey
1.414634146,NAPS,2.273,unpleasant,unpleasant,1,7 Turkey
1.414634146,NAPS,0.894,unpleasant,unpleasant,1,73 Turkey
1.414634146,NAPS,1.811,unpleasant,unpleasant,1,31 Turkey
1.414634146,NAPS,1.066,unpleasant,unpleasant,1,45 Turkey
1.414634146,NAPS,1.984,unpleasant,unpleasant,1,79 Turkey
1.414634146,NAPS,0.943,unpleasant,unpleasant,1,13 Turkey
1.414634146,NAPS,1.976,unpleasant,unpleasant,1,69 Turkey
1.414634146,NAPS,5.002,unpleasant,unpleasant,1,51 Turkey
1.414634146,NAPS,3.393,unpleasant,unpleasant,1,17 Turkey
1.414634146,NAPS,2.788,unpleasant,pleasant,0,39 Turkey
1.414634146,NAPS,2.448,unpleasant,unpleasant,1,75 Turkey
1.414634146,NAPS,3.218,unpleasant,unpleasant,1,37 Turkey
1.414634146,NAPS,1.19,unpleasant,unpleasant,1,35 Turkey
1.414634146,NAPS,1.762,unpleasant,unpleasant,1,9 Turkey
1.414634146,NAPS,1.086,unpleasant,unpleasant,1,57 Turkey
1.414634146,NAPS,4.85,unpleasant,unpleasant,1,25 Turkey
1.414634146,NAPS,0.589,unpleasant,unpleasant,1,77 Turkey
1.414634146,NAPS,1.636,unpleasant,unpleasant,1,61 Turkey
1.414634146,NAPS,5.43,unpleasant,unpleasant,1,33 Turkey
1.414634146,NAPS,1.664,unpleasant,unpleasant,1,43 Turkey
1.414634146,NAPS,0.906,unpleasant,unpleasant,1,19 Turkey
1.414634146,NAPS,1.793,unpleasant,unpleasant,1,53 Turkey
1.414634146,NAPS,2.878,unpleasant,unpleasant,1,55 Turkey
1.414634146,NAPS,1.353,unpleasant,unpleasant,1,47 Turkey
1.414634146,NAPS,2.206,unpleasant,unpleasant,1,21 Turkey
1.414634146,NAPS,4.29,unpleasant,pleasant,0,65 Turkey
1.414634146,NAPS,0.942,unpleasant,unpleasant,1,2 Turkey
1.073170732,NAPS,0.966,unpleasant,unpleasant,1,3 Turkey
1.073170732,NAPS,1.763,unpleasant,unpleasant,1,65 Turkey
1.073170732,NAPS,5.18,unpleasant,unpleasant,1,55 Turkey
1.073170732,NAPS,0.825,unpleasant,unpleasant,1,2 Turkey
1.073170732,NAPS,1.616,unpleasant,unpleasant,1,29 Turkey
1.073170732,NAPS,0.806,unpleasant,unpleasant,1,73 Turkey
1.073170732,NAPS,1.38,unpleasant,unpleasant,1,41 Turkey
1.073170732,NAPS,2.828,unpleasant,unpleasant,1,31 Turkey
1.073170732,NAPS,1.367,unpleasant,pleasant,0,69 Turkey
1.073170732,NAPS,0.868,unpleasant,unpleasant,1,11 Turkey
1.073170732,NAPS,2.162,unpleasant,unpleasant,1,75 Turkey
1.073170732,NAPS,0.872,unpleasant,unpleasant,1,7 Turkey
1.073170732,NAPS,1.467,unpleasant,unpleasant,1,21 Turkey
1.073170732,NAPS,1.043,unpleasant,unpleasant,1,35 Turkey
1.073170732,NAPS,1.326,unpleasant,unpleasant,1,43 Turkey
1.073170732,NAPS,1.339,unpleasant,unpleasant,1,23 Turkey
1.073170732,NAPS,5.327,unpleasant,unpleasant,1,51 Turkey
1.073170732,NAPS,1.308,unpleasant,unpleasant,1,53 Turkey
1.073170732,NAPS,2.589,unpleasant,unpleasant,1,63 Turkey
1.073170732,NAPS,2.935,unpleasant,unpleasant,1,79 Turkey
1.073170732,NAPS,1.027,unpleasant,unpleasant,1,13 Turkey
1.073170732,NAPS,1.109,unpleasant,unpleasant,1,71 Turkey
1.073170732,NAPS,1.533,unpleasant,unpleasant,1,45 Turkey
1.073170732,NAPS,1.435,unpleasant,unpleasant,1,17 Turkey
1.073170732,NAPS,0.838,unpleasant,unpleasant,1,27 Turkey
1.073170732,NAPS,0.835,unpleasant,unpleasant,1,61 Turkey
1.073170732,NAPS,1.13,unpleasant,unpleasant,1,47 Turkey
1.073170732,NAPS,2.153,unpleasant,unpleasant,1,1 Turkey
1.073170732,NAPS,0.967,unpleasant,unpleasant,1,49 Turkey
1.073170732,NAPS,1.019,unpleasant,unpleasant,1,39 Turkey
1.073170732,NAPS,0.729,unpleasant,unpleasant,1,77 Turkey
1.073170732,NAPS,2.394,unpleasant,unpleasant,1,37 Turkey
1.073170732,NAPS,1.037,unpleasant,unpleasant,1,15 Turkey
1.073170732,NAPS,1.218,unpleasant,unpleasant,1,57 Turkey
1.073170732,NAPS,1.228,unpleasant,unpleasant,1,9 Turkey
1.073170732,NAPS,1.536,unpleasant,unpleasant,1,33 Turkey
1.073170732,NAPS,1.236,unpleasant,unpleasant,1,19 Turkey
1.073170732,NAPS,1.512,unpleasant,unpleasant,1,67 Turkey
1.853658537,NAPS,1.241,unpleasant,unpleasant,1,73 Turkey
1.853658537,NAPS,1.706,unpleasant,unpleasant,1,43 Turkey
1.853658537,NAPS,1.032,unpleasant,unpleasant,1,65 Turkey
1.853658537,NAPS,1.417,unpleasant,unpleasant,1,1 Turkey
1.853658537,NAPS,3.222,unpleasant,unpleasant,1,55 Turkey
1.853658537,NAPS,1.283,unpleasant,unpleasant,1,49 Turkey
1.853658537,NAPS,3.443,unpleasant,unpleasant,1,7 Turkey
1.853658537,NAPS,1.869,unpleasant,unpleasant,1,31 Turkey
1.853658537,NAPS,1.515,unpleasant,unpleasant,1,21 Turkey
1.853658537,NAPS,2.899,unpleasant,unpleasant,1,51 Turkey
1.853658537,NAPS,1.885,unpleasant,unpleasant,1,33 Turkey
1.853658537,NAPS,1.474,unpleasant,unpleasant,1,11 Turkey
1.853658537,NAPS,1.077,unpleasant,unpleasant,1,39 Turkey
1.853658537,NAPS,0.871,unpleasant,unpleasant,1,35 Turkey
1.853658537,NAPS,3.233,unpleasant,unpleasant,1,47 Turkey
1.853658537,NAPS,1.884,unpleasant,unpleasant,1,45 Turkey
1.853658537,NAPS,1.797,unpleasant,unpleasant,1,19 Turkey
1.853658537,NAPS,1.974,unpleasant,unpleasant,1,67 Turkey
1.853658537,NAPS,1.933,unpleasant,unpleasant,1,23 Turkey
1.853658537,NAPS,1.248,unpleasant,unpleasant,1,13 Turkey
1.853658537,NAPS,1.622,unpleasant,unpleasant,1,2 Turkey
1.853658537,NAPS,4.745,unpleasant,unpleasant,1,37 Turkey
1.853658537,NAPS,1.603,unpleasant,unpleasant,1,15 Turkey
1.853658537,NAPS,0.882,unpleasant,unpleasant,1,71 Turkey
1.853658537,NAPS,1.716,unpleasant,unpleasant,1,3 Turkey
1.853658537,NAPS,2.227,unpleasant,unpleasant,1,53 Turkey
1.853658537,NAPS,1.875,unpleasant,unpleasant,1,17 Turkey
1.853658537,NAPS,3.259,unpleasant,unpleasant,1,29 Turkey
1.853658537,NAPS,1.413,unpleasant,unpleasant,1,9 Turkey
1.853658537,NAPS,2.632,unpleasant,unpleasant,1,61 Turkey
1.853658537,NAPS,1.448,unpleasant,unpleasant,1,57 Turkey
1.853658537,NAPS,1.306,unpleasant,unpleasant,1,69 Turkey
1.853658537,NAPS,2.542,unpleasant,unpleasant,1,79 Turkey
1.853658537,NAPS,3.9,unpleasant,unpleasant,1,63 Turkey
1.853658537,NAPS,2.541,unpleasant,unpleasant,1,41 Turkey
1.853658537,NAPS,0.613,unpleasant,unpleasant,1,27 Turkey
1.853658537,NAPS,0.55,unpleasant,unpleasant,1,77 Turkey
1.853658537,NAPS,2.13,unpleasant,unpleasant,1,75 Turkey
1.975609756,NAPS,1.728,unpleasant,unpleasant,1,45 Turkey
1.975609756,NAPS,1.789,unpleasant,unpleasant,1,17 Turkey
1.975609756,NAPS,1.558,unpleasant,unpleasant,1,3 Turkey
1.975609756,NAPS,2.586,unpleasant,unpleasant,1,41 Turkey
1.975609756,NAPS,1.715,unpleasant,unpleasant,1,7 Turkey
1.975609756,NAPS,3.941,unpleasant,unpleasant,1,51 Turkey
1.975609756,NAPS,1.625,unpleasant,unpleasant,1,71 Turkey
1.975609756,NAPS,2.581,unpleasant,unpleasant,1,39 Turkey
1.975609756,NAPS,3.886,unpleasant,unpleasant,1,31 Turkey
1.975609756,NAPS,1.224,unpleasant,unpleasant,1,67 Turkey
1.975609756,NAPS,2.029,unpleasant,unpleasant,1,21 Turkey
1.975609756,NAPS,5.105,unpleasant,unpleasant,1,25 Turkey
1.975609756,NAPS,1.306,unpleasant,unpleasant,1,1 Turkey
1.975609756,NAPS,1.202,unpleasant,unpleasant,1,11 Turkey
1.975609756,NAPS,1.326,unpleasant,unpleasant,1,13 Turkey
1.975609756,NAPS,1.164,unpleasant,unpleasant,1,2 Turkey
1.975609756,NAPS,0.751,unpleasant,unpleasant,1,73 Turkey
1.975609756,NAPS,2.619,unpleasant,pleasant,0,61 Turkey
